Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
Network Support Engineer,Fresher,0-1,Routing Basics; OSPF; BGP (Intro); VPN Setup; Firewall Basics; SolarWinds,Provide first-level support for network issues; Assist in VPN configurations; Monitor and log network incidents; Escalate complex issues to senior engineers,Network Support; VPN; OSPF; SolarWinds; Troubleshooting
Associate Network Engineer,Fresher,0-2,Cisco IOS; Subnetting; DNS; DHCP; Python Basics; Bash Basics,Assist with router/switch configuration; Help troubleshoot network outages; Document network processes; Perform routine maintenance,Cisco IOS; DHCP; DNS; Subnetting; Entry-Level Networking
Trainee Network Engineer,Fresher,0-1,LAN/WAN; TCP/IP; Firewalls Basics; IDS/IPS Intro; Nagios Basics,Shadow senior engineers; Learn and apply networking fundamentals; Support network security monitoring; Assist in device installations,LAN/WAN; Firewalls; Nagios; Network Security Basics
Network Operations Center (NOC) Engineer,Fresher,0-1,Network Monitoring; SolarWinds; Nagios; TCP/IP; Incident Management,Monitor network performance in NOC; Generate and escalate alerts; Assist in incident response; Maintain monitoring dashboards,NOC; Network Monitoring; SolarWinds; Incident Response
Junior Security & Network Engineer,Fresher,0-1,Firewall Basics; VPN; IDS/IPS Intro; Cisco Routers; Wireshark,Assist in firewall configuration; Support VPN user connectivity; Conduct packet analysis with Wireshark; Learn intrusion detection basics,Firewall; VPN; IDS/IPS; Wireshark
Graduate Network Engineer,Fresher,0-1,Basic Routing; Switching; LAN/WAN; Python Scripting Basics,Assist with switch and router setup; Write basic automation scripts; Document network configurations; Support end-user connectivity,Routing; Switching; Python Automation; LAN/WAN
Network Engineer,Experienced,2+,BGP; OSPF; MPLS; QoS; Cisco Nexus; SolarWinds,Configure and maintain enterprise networks; Implement advanced routing protocols; Optimize network performance; Support large-scale deployments,BGP; OSPF; MPLS; QoS; Cisco Nexus
Senior Network Engineer,Experienced,2+,SD-WAN; Zero Trust Security; Cisco ASA; Palo Alto; Nagios,Design network architecture; Lead SD-WAN implementation; Enforce Zero Trust frameworks; Mentor junior engineers,SD-WAN; Zero Trust; Cisco ASA; Palo Alto
Network Security Engineer,Experienced,3+,Firewalls; IDS/IPS; VPN; Cryptography; Cisco ASA,Deploy and manage firewalls; Secure VPN connections; Conduct penetration tests; Monitor IDS/IPS alerts,Network Security; IDS/IPS; Firewall; Cryptography
Cloud Network Engineer,Experienced,3+,AWS Networking; Azure Networking; VPC; Load Balancers; Automation with Ansible,Design and manage cloud networking; Optimize VPCs and subnets; Integrate with load balancers; Automate with Ansible,Cloud Networking; AWS; Azure; VPC; Ansible
Lead Network Engineer,Experienced,2+,Cisco Nexus; Palo Alto Firewalls; F5 Load Balancer; MPLS; Team Leadership,Lead network engineering projects; Architect large-scale networks; Ensure uptime and performance; Mentor and guide team,Lead Engineer; Cisco Nexus; F5; MPLS; Leadership
Infrastructure Network Engineer,Experienced,3+,LAN/WAN Design; QoS; Cisco Prime; Nagios; Python Automation,Design and implement LAN/WAN; Manage QoS policies; Automate network monitoring; Support enterprise infrastructure,LAN/WAN; QoS; Cisco Prime; Python
Network Automation Engineer,Experienced,3+,Python; Bash; Ansible; Automation; Cisco IOS,Develop automation scripts; Optimize routine configurations; Integrate automation in network ops; Collaborate with DevOps teams,Automation; Python; Ansible; Bash
Enterprise Network Engineer,Experienced,4+,MPLS; EIGRP; QoS; Cisco ASA; F5 Load Balancer,Maintain enterprise backbone; Optimize EIGRP/MPLS routing; Secure networks with firewalls; Support high availability systems,Enterprise Networking; MPLS; EIGRP; QoS; Cisco ASA
Principal Network Engineer,Experienced,10+,Architecture Design; Project Management; Cisco Nexus; Palo Alto; Team Leadership,Architect global-scale networks; Manage multi-site deployments; Oversee security frameworks; Lead network engineering teams,Principal Engineer; Architecture; Cisco Nexus; Leadership
Telecom & Network Engineer,Experienced,3+,VoIP; SIP; BGP; QoS; Cisco Routers,Manage telecom networks; Optimize VoIP/SIP infrastructure; Ensure QoS for voice; Integrate with enterprise LAN/WAN,Telecom; VoIP; SIP; QoS; BGP
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing: Functional, Regression, Black-box; Selenium basics; Appium basics; Cucumber awareness; Java; Python; JavaScript basics; JIRA; Bugzilla; TestRail; Postman basics; SoapUI basics; Test Documentation",Assist in executing manual test cases; Document defects; Support test planning; Collaborate with development team to ensure software quality,QA; Software Testing; Automation; Fresher; Entry-Level; Manual Testing; Selenium; Appium
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Basic Automation: Selenium WebDriver, Appium, Cucumber; Java; Python; JavaScript; JIRA; Bugzilla; Test Documentation; Postman basics; SoapUI basics",Support QA team in manual testing; Log defects; Assist in automation script creation for web and mobile applications,QA; Software Testing; Fresher; Bangalore; Manual Testing; Automation; Selenium
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Basic Automation: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; TestRail; Postman basics; SoapUI basics; Test Documentation",Execute test cases; Assist in defect tracking; Support test documentation; Collaborate with developers to ensure application quality,QA; Software Testing; Automation; Fresher; Hyderabad; Manual Testing
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Automation Awareness: Selenium, Appium, Cucumber; Java; Python; JavaScript basics; JIRA; Bugzilla; TestRail; Postman basics; SoapUI basics; Test Documentation",Assist in testing web and mobile applications; Prepare test cases; Log defects; Collaborate on QA documentation,QA; Software Testing; Fresher; Pune; Manual Testing; Automation
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Automation Tools Awareness: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; Bugzilla; Postman basics; SoapUI basics; Test Documentation",Perform manual tests; Assist in test automation script preparation; Maintain test documentation; Support defect management,QA; Testing; Software; Fresher; Chennai; Manual Testing; Automation
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Automation: Selenium, Appium, Cucumber basic knowledge; Java; Python; JavaScript; JIRA; TestRail; Postman basics; SoapUI basics; Test Documentation",Assist QA teams in testing applications; Document defects; Support test planning; Perform basic automation testing,QA; Software Testing; Fresher; Remote; Manual Testing; Automation
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Basic Automation: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; Bugzilla; Postman basics; SoapUI basics; Test Documentation",Support testing efforts for software applications; Log defects; Assist in writing test scripts; Prepare reports,QA; Automation; Software; Fresher; Remote; Manual Testing; Selenium
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Automation Awareness: Selenium, Appium, Cucumber; Java; Python; JavaScript basics; JIRA; TestRail; Postman; SoapUI; Test Documentation",Perform manual testing; Support QA documentation; Assist in automation; Collaborate with developers to ensure quality,QA; Software Testing; Fresher; Bangalore; Manual Testing; Automation
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Basic Automation: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; TestRail; Postman; SoapUI; Test Documentation",Support QA processes; Perform manual testing; Create basic automation scripts; Assist in defect reporting,QA; Software Testing; Automation; Fresher; Remote; Manual Testing
QA Engineer - Fresher,Entry-Level,0-1 year,"Manual Testing; Basic Automation: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; TestRail; Postman; SoapUI; Test Documentation",Perform manual testing; Assist in test documentation; Support automation; Collaborate with team,QA; Software Testing; Fresher; Remote; Manual Testing; Automation
QA Engineer - Experienced,Senior-Level,4-8 years,"Test Automation: Selenium, Appium, Cucumber, JUnit, TestNG; Performance Testing: JMeter; CI/CD Integration: Jenkins, GitLab CI/CD, Bamboo; Programming: Java, Python, C#, JavaScript; API & Mobile Testing: Postman, SoapUI, Appium; Bug & Test Management: JIRA, Bugzilla, Quality Center; Test Documentation & Reporting",Lead QA initiatives; Design and maintain automated test frameworks; Perform performance and security testing; Mentor junior QA engineers,QA; Software Testing; Automation; Senior-Level; Remote; Leadership; Selenium; Performance Testing
QA Engineer - Experienced,Senior-Level,5-9 years,"Test Automation: Selenium, Appium, Cucumber, TestNG; CI/CD: Jenkins, GitLab CI/CD, Bamboo; Performance & Security Testing: Load, stress, security testing; API Testing: Postman, SoapUI; Programming: Java, Python, C#, JavaScript; Bug Tracking: JIRA, Bugzilla; Test Documentation & Reporting",Develop and maintain automated test scripts; Integrate testing into CI/CD pipelines; Perform advanced testing; Manage QA projects,QA; Automation; Software; Senior-Level; New York; CI/CD; Performance Testing
QA Engineer - Experienced,Senior-Level,6+ years,"Automation: Selenium, Appium, Cucumber, TestNG; Performance Testing: JMeter; CI/CD: Jenkins, GitLab CI/CD; API & Mobile Testing: Postman, SoapUI, Appium; Programming: Java, Python, C#, JavaScript; Bug Tracking & Documentation: JIRA, TestRail",Lead QA automation projects; Oversee manual and automated testing; Integrate tests into CI/CD; Mentor junior QA engineers,QA; Automation; Software; Senior-Level; Remote; Leadership; Jenkins
QA Engineer - Experienced,Senior-Level,5-10 years,"Test Automation: Selenium, Appium, Cucumber, TestNG; Performance & Security Testing: JMeter, LoadRunner; CI/CD: Jenkins, GitLab CI/CD, Bamboo; Programming: Java, Python, C#, JavaScript; API & Mobile Testing: Postman, SoapUI, Appium; Bug Tracking & Documentation: JIRA, TestRail, ALM",Design and maintain automated test frameworks; Conduct performance and security testing; Integrate testing in CI/CD pipelines; Lead QA teams,QA; Automation; Software; Senior-Level; San Francisco; Leadership; Performance Testing
